the_date,state,dma_name,winner,loser,suppress_amount,reason
2025-07-06,Illinois,"Chicago, IL",Verizon FWA,Spectrum,8.333333333333334,Z-Score > 1.5
2025-07-06,Maryland,"Baltimore, MD",Comcast,Verizon,6.333333333333334,Z-Score > 1.5
2025-07-06,Arkansas,"Little Rock-Pine Bluff, AR",AT&T,Comcast,6.333333333333334,Z-Score > 1.5
2025-07-06,California,"San Francisco-Oakland-San Jose, CA",Verizon FWA,Comcast,6.0,Z-Score > 1.5
2025-07-06,Florida,"West Palm Beach-Ft. Pierce, FL",T-Mobile FWA,Comcast,7.333333333333334,Z-Score > 1.5
2025-07-06,Florida,"Tampa-St. Petersburg, FL",Spectrum,Verizon,3.333333333333334,Z-Score > 1.5
2025-07-06,Michigan,"Detroit, MI",AT&T,Comcast,10.0,Z-Score > 1.5
2025-07-06,New Jersey,"Philadelphia, PA",Comcast,Spectrum,1.666666666666666,Z-Score > 1.5
2025-07-06,California,"Los Angeles, CA",T-Mobile FWA,Comcast,3.333333333333332,Z-Score > 1.5
2025-07-06,Missouri,"St. Louis, MO",AT&T,Spectrum,17.333333333333332,Z-Score > 1.5
2025-07-06,Florida,"Tampa-St. Petersburg, FL",Comcast,Spectrum,4.333333333333334,Z-Score > 1.5
2025-07-06,Texas,"Houston, TX",AT&T,Spectrum,5.666666666666666,Z-Score > 1.5
2025-07-06,Nevada,"Las Vegas, NV",Cox Communications,AT&T,5.666666666666667,Z-Score > 1.5
2025-07-06,Utah,"Salt Lake City, UT",Google Fiber,Comcast,5.666666666666666,Z-Score > 1.5
2025-07-06,Nevada,"Las Vegas, NV",Cox Communications,Spectrum,3.666666666666668,Z-Score > 1.5
2025-07-06,Georgia,"Atlanta, GA",AT&T,T-Mobile FWA,3.666666666666667,Z-Score > 1.5
2025-07-06,Minnesota,"Minneapolis-St. Paul, MN",Comcast,CenturyLink,13.666666666666666,Z-Score > 1.5
2025-07-06,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Comcast,7.0,Z-Score > 1.5
2025-07-06,Arizona,"Phoenix, AZ",CenturyLink,Cox Communications,1.333333333333334,Z-Score > 1.5
2025-07-06,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Spectrum,12.0,Z-Score > 1.5
2025-07-06,Florida,"Miami-Ft. Lauderdale, FL",Verizon FWA,Comcast,9.0,Z-Score > 1.5
2025-07-06,California,"Sacramento-Stockton-Modesto, CA",Comcast,T-Mobile FWA,4.0,Z-Score > 1.5
2025-07-06,Oregon,"Portland, OR",Comcast,Spectrum,9.0,Z-Score > 1.5
2025-07-06,Massachusetts,"Boston, MA",Comcast,Spectrum,16.0,Z-Score > 1.5
2025-07-06,North Carolina,"Charlotte, NC",Spectrum,Comcast,14.666666666666668,Z-Score > 1.5
2025-07-06,California,"San Diego, CA",Cox Communications,AT&T,7.0,Z-Score > 1.5
2025-07-06,Colorado,"Denver, CO",CenturyLink,Comcast,6.666666666666668,Z-Score > 1.5
2025-07-06,Florida,"Tampa-St. Petersburg, FL",Frontier,Comcast,2.666666666666668,Z-Score > 1.5
2025-07-06,Virginia,"Richmond-Petersburg, VA",Comcast,Verizon,2.666666666666666,Z-Score > 1.5
2025-07-06,Wisconsin,"Milwaukee, WI",AT&T,Spectrum,4.333333333333333,Z-Score > 1.5
2025-07-06,California,"Los Angeles, CA",Spectrum,T-Mobile FWA,6.0,Z-Score > 1.5
2025-07-06,Kansas,"Wichita-Hutchinson, KS Plus",T-Mobile FWA,Spectrum,8.333333333333332,Z-Score > 1.5
2025-07-06,North Carolina,"Raleigh-Durham, NC",Spectrum,Brightspeed,9.666666666666666,Z-Score > 1.5
2025-07-06,Missouri,"St. Louis, MO",Spectrum,AT&T,13.333333333333334,Z-Score > 1.5
2025-07-06,New Jersey,"New York, NY",Comcast,Altice,10.333333333333332,Z-Score > 1.5
2025-07-06,Illinois,"Chicago, IL",Comcast,Spectrum,24.333333333333336,Z-Score > 1.5
2025-07-06,Vermont,"Burlington, VT-Plattsburgh, NY",Consolidated,Comcast,4.666666666666667,Z-Score > 1.5
2025-07-06,North Carolina,"Charlotte, NC",Windstream,Spectrum,3.333333333333333,Z-Score > 1.5
2025-07-06,Texas,"Dallas-Ft. Worth, TX",AT&T,Altice,3.666666666666667,Z-Score > 1.5
2025-07-06,Florida,"Orlando-Daytona Beach-Melbourne, FL",AT&T,Comcast,2.333333333333334,Z-Score > 1.5
2025-07-06,New Jersey,"New York, NY",Comcast,Verizon,14.333333333333332,Pct Increase > 30%
2025-07-06,Illinois,"Chicago, IL",Verizon FWA,Comcast,8.333333333333332,Pct Increase > 30%
2025-07-06,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,AT&T,9.333333333333332,Pct Increase > 30%
2025-07-06,Tennessee,"Memphis, TN",Comcast,AT&T,11.333333333333332,Pct Increase > 30%
2025-07-06,New Jersey,"New York, NY",T-Mobile FWA,Altice,8.333333333333332,Pct Increase > 30%
2025-07-06,Georgia,"Atlanta, GA",Spectrum,Comcast,6.0,Pct Increase > 30%
2025-07-06,California,"San Diego, CA",Cox Communications,Spectrum,2.666666666666666,Pct Increase > 30%
2025-07-06,Pennsylvania,"Philadelphia, PA",Comcast,Verizon,7.666666666666666,Pct Increase > 30%
2025-07-06,New York,"New York, NY",Altice,Spectrum,24.0,Pct Increase > 30%
2025-07-06,Texas,"Houston, TX",Comcast,Altice,3.0,Pct Increase > 30%
2025-07-06,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,CenturyLink,3.0,Pct Increase > 30%
2025-07-06,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,6.0,Pct Increase > 30%
2025-07-06,New York,"New York, NY",Altice,Verizon,17.666666666666664,Pct Increase > 30%
2025-07-06,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Spectrum,Comcast,4.333333333333333,Pct Increase > 30%
2025-07-06,Florida,"Jacksonville, FL",T-Mobile FWA,Comcast,4.333333333333333,Pct Increase > 30%
2025-07-06,Massachusetts,"Boston, MA",T-Mobile FWA,Comcast,4.666666666666667,Pct Increase > 30%
2025-07-06,California,"San Francisco-Oakland-San Jose, CA",T-Mobile FWA,Spectrum,4.666666666666666,Pct Increase > 30%
2025-07-06,Texas,"Dallas-Ft. Worth, TX",Spectrum,T-Mobile FWA,6.666666666666668,Pct Increase > 30%
2025-07-06,Illinois,"Chicago, IL",Comcast,AT&T,18.666666666666668,Pct Increase > 30%
2025-07-06,Texas,"Dallas-Ft. Worth, TX",Verizon FWA,Spectrum,4.666666666666666,Pct Increase > 30%
2025-07-06,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,16.666666666666664,Pct Increase > 30%
2025-07-06,Tennessee,"Memphis, TN",AT&T,Comcast,7.333333333333333,Pct Increase > 30%
2025-07-06,North Carolina,"Greensboro-High Point-Winston Salem, NC",Lumos,Spectrum,3.666666666666666,Pct Increase > 30%
2025-07-06,New York,"New York, NY",Spectrum,Comcast,10.666666666666668,Pct Increase > 30%
2025-07-06,Illinois,"Chicago, IL",AT&T,Comcast,12.666666666666666,Pct Increase > 30%
2025-07-06,Pennsylvania,"Philadelphia, PA",Comcast,Spectrum,3.333333333333334,Pct Increase > 30%
2025-07-06,New Jersey,"New York, NY",T-Mobile FWA,Comcast,4.666666666666667,Pct Increase > 30%
2025-07-06,New York,"New York, NY",Altice,Comcast,8.333333333333334,Pct Increase > 30%
2025-07-06,Massachusetts,"Boston, MA",Comcast,Verizon,11.666666666666668,Pct Increase > 30%
2025-07-06,Massachusetts,"Boston, MA",Spectrum,Comcast,4.333333333333333,Pct Increase > 30%
2025-07-06,North Carolina,"Charlotte, NC",AT&T,Spectrum,8.666666666666668,Pct Increase > 30%
2025-07-06,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,7.333333333333332,Pct Increase > 30%
2025-07-06,Virginia,"Washington, DC",Comcast,Spectrum,5.333333333333333,Pct Increase > 30%
2025-07-06,New York,"New York, NY",T-Mobile FWA,Spectrum,6.333333333333334,Pct Increase > 30%
2025-07-06,Illinois,"Chicago, IL",Comcast,T-Mobile FWA,8.666666666666666,Pct Increase > 30%
2025-07-06,Florida,"Jacksonville, FL",Comcast,AT&T,6.0,Pct Increase > 30%
2025-07-06,Florida,"Jacksonville, FL",Comcast,Spectrum,6.666666666666666,Pct Increase > 30%
2025-07-06,Florida,"Jacksonville, FL",AT&T,Comcast,6.666666666666666,Pct Increase > 30%
2025-07-06,Virginia,"Washington, DC",Comcast,Verizon,4.333333333333333,Pct Increase > 30%
2025-07-06,Ohio,"Cincinnati, OH",Spectrum,Cincinnati Bell,3.333333333333333,Pct Increase > 30%
2025-07-06,New York,"New York, NY",Spectrum,Altice,8.666666666666668,Pct Increase > 30%
2025-07-07,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,AT&T,14.333333333333332,Z-Score > 1.5
2025-07-07,New York,"New York, NY",Altice,Spectrum,19.666666666666668,Z-Score > 1.5
2025-07-07,Texas,"Dallas-Ft. Worth, TX",Verizon FWA,Spectrum,9.333333333333332,Z-Score > 1.5
2025-07-07,New York,"New York, NY",Spectrum,Comcast,11.666666666666666,Z-Score > 1.5
2025-07-07,New Jersey,"Philadelphia, PA",Comcast,Verizon,9.333333333333334,Z-Score > 1.5
2025-07-07,Arizona,"Phoenix, AZ",Verizon FWA,Cox Communications,9.333333333333332,Z-Score > 1.5
2025-07-07,North Carolina,"Raleigh-Durham, NC",Brightspeed,Spectrum,5.0,Z-Score > 1.5
2025-07-07,Florida,"Miami-Ft. Lauderdale, FL",Comcast,Spectrum,5.0,Z-Score > 1.5
2025-07-07,Washington,"Seattle-Tacoma, WA",Comcast,T-Mobile FWA,4.333333333333333,Z-Score > 1.5
2025-07-07,Florida,"West Palm Beach-Ft. Pierce, FL",AT&T,Comcast,9.666666666666666,Z-Score > 1.5
2025-07-07,Texas,"Houston, TX",Comcast,T-Mobile FWA,7.666666666666666,Z-Score > 1.5
2025-07-07,Virginia,"Washington, DC",Comcast,Verizon,7.666666666666666,Z-Score > 1.5
2025-07-07,New Jersey,"New York, NY",Altice,Comcast,9.0,Z-Score > 1.5
2025-07-07,Georgia,"Atlanta, GA",Comcast,AT&T,3.3333333333333357,Z-Score > 1.5
2025-07-07,California,"Los Angeles, CA",Verizon FWA,Spectrum,6.666666666666666,Z-Score > 1.5
2025-07-07,Illinois,"Chicago, IL",Comcast,AT&T,21.666666666666664,Z-Score > 1.5
2025-07-07,Massachusetts,"Boston, MA",Verizon,Comcast,4.0,Z-Score > 1.5
2025-07-07,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,13.0,Z-Score > 1.5
2025-07-07,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,5.666666666666667,Z-Score > 1.5
2025-07-07,Washington,"Seattle-Tacoma, WA",CenturyLink,Comcast,3.0,Z-Score > 1.5
2025-07-07,Maine,"Portland-Auburn, ME",Consolidated,Spectrum,9.0,Z-Score > 1.5
2025-07-07,Kentucky,"Louisville, KY",AT&T,Spectrum,6.666666666666666,Z-Score > 1.5
2025-07-07,Florida,"Jacksonville, FL",Comcast,AT&T,9.333333333333332,Pct Increase > 30%
2025-07-07,Maryland,"Washington, DC",Verizon,Comcast,10.666666666666668,Pct Increase > 30%
2025-07-07,Maryland,"Baltimore, MD",Verizon,Comcast,5.0,Pct Increase > 30%
2025-07-07,Virginia,"Washington, DC",Verizon,Comcast,12.0,Pct Increase > 30%
2025-07-07,Illinois,"Chicago, IL",AT&T,Comcast,5.666666666666667,Pct Increase > 30%
2025-07-07,Minnesota,"Minneapolis-St. Paul, MN",CenturyLink,Comcast,3.333333333333333,Pct Increase > 30%
2025-07-07,Michigan,"Detroit, MI",AT&T,Comcast,6.0,Pct Increase > 30%
2025-07-07,Pennsylvania,"Philadelphia, PA",Comcast,Spectrum,6.333333333333333,Pct Increase > 30%
2025-07-07,Missouri,"St. Louis, MO",AT&T,Spectrum,6.0,Pct Increase > 30%
2025-07-07,California,"Los Angeles, CA",AT&T,Spectrum,6.0,Pct Increase > 30%
2025-07-07,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,5.666666666666666,Pct Increase > 30%
2025-07-07,Connecticut,"Hartford & New Haven, CT",Frontier,Spectrum,5.0,Pct Increase > 30%
2025-07-07,Washington,"Seattle-Tacoma, WA",Comcast,Spectrum,9.0,Pct Increase > 30%
2025-07-07,Arizona,"Phoenix, AZ",Cox Communications,CenturyLink,6.0,Pct Increase > 30%
2025-07-07,California,"Fresno-Visalia, CA",AT&T,Comcast,2.666666666666667,Pct Increase > 30%
2025-07-07,North Carolina,"Charlotte, NC",Spectrum,AT&T,6.0,Pct Increase > 30%
2025-07-07,Texas,"Houston, TX",Comcast,Spectrum,6.0,Pct Increase > 30%
2025-07-07,New York,"New York, NY",Verizon,Altice,7.666666666666666,Pct Increase > 30%
2025-07-07,Illinois,"Chicago, IL",Comcast,Spectrum,2.333333333333333,Pct Increase > 30%
2025-07-07,New York,"New York, NY",Verizon,Spectrum,3.666666666666666,Pct Increase > 30%
2025-07-07,New York,"New York, NY",Spectrum,Altice,3.0,Pct Increase > 30%
2025-07-08,California,"Sacramento-Stockton-Modesto, CA",Verizon FWA,Comcast,11.666666666666668,Z-Score > 1.5
2025-07-08,New York,"New York, NY",Verizon,Comcast,11.666666666666666,Z-Score > 1.5
2025-07-08,Arizona,"Phoenix, AZ",Cox Communications,CenturyLink,5.333333333333332,Z-Score > 1.5
2025-07-08,Texas,"San Antonio, TX",Google Fiber,Spectrum,5.333333333333333,Z-Score > 1.5
2025-07-08,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,26.0,Z-Score > 1.5
2025-07-08,California,"San Francisco-Oakland-San Jose, CA",Verizon FWA,Comcast,7.0,Z-Score > 1.5
2025-07-08,Texas,"Houston, TX",AT&T,Comcast,13.0,Z-Score > 1.5
2025-07-08,Virginia,"Norfolk-Portsmouth-Newport News, VA",Cox Communications,Verizon,3.666666666666667,Z-Score > 1.5
2025-07-08,California,"San Francisco-Oakland-San Jose, CA",Comcast,AT&T,11.0,Z-Score > 1.5
2025-07-08,Arizona,"Phoenix, AZ",Cox Communications,Spectrum,16.666666666666664,Z-Score > 1.5
2025-07-08,Florida,"Tampa-St. Petersburg, FL",Spectrum,T-Mobile FWA,3.333333333333333,Z-Score > 1.5
2025-07-08,Texas,"Houston, TX",Comcast,AT&T,6.333333333333336,Z-Score > 1.5
2025-07-08,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,11.333333333333332,Z-Score > 1.5
2025-07-08,California,"Los Angeles, CA",Cox Communications,Spectrum,7.333333333333334,Z-Score > 1.5
2025-07-08,Tennessee,"Nashville, TN",AT&T,Comcast,6.333333333333334,Z-Score > 1.5
2025-07-08,Texas,"Austin, TX",Spectrum,AT&T,4.333333333333334,Z-Score > 1.5
2025-07-08,Texas,"Houston, TX",T-Mobile FWA,Spectrum,5.666666666666666,Z-Score > 1.5
2025-07-08,Ohio,"Cleveland-Akron, OH",Spectrum,Verizon FWA,7.666666666666666,Z-Score > 1.5
2025-07-08,Texas,"Houston, TX",Comcast,Altice,7.666666666666667,Z-Score > 1.5
2025-07-08,North Carolina,"Raleigh-Durham, NC",Spectrum,Brightspeed,7.333333333333334,Z-Score > 1.5
2025-07-08,New York,"New York, NY",Altice,Comcast,10.666666666666666,Z-Score > 1.5
2025-07-08,Minnesota,"Minneapolis-St. Paul, MN",Comcast,CenturyLink,8.0,Z-Score > 1.5
2025-07-08,Tennessee,"Nashville, TN",Comcast,AT&T,3.0,Z-Score > 1.5
2025-07-08,California,"San Francisco-Oakland-San Jose, CA",AT&T,Comcast,13.333333333333332,Z-Score > 1.5
2025-07-08,California,"Fresno-Visalia, CA",AT&T,Comcast,1.666666666666666,Z-Score > 1.5
2025-07-08,North Carolina,"Charlotte, NC",Spectrum,AT&T,11.0,Z-Score > 1.5
2025-07-08,Colorado,"Denver, CO",Comcast,CenturyLink,6.333333333333332,Z-Score > 1.5
2025-07-08,Ohio,"Cleveland-Akron, OH",AT&T,Spectrum,8.0,Z-Score > 1.5
2025-07-08,North Carolina,"Charlotte, NC",Verizon FWA,Spectrum,7.666666666666667,Z-Score > 1.5
2025-07-08,Connecticut,"Hartford & New Haven, CT",Frontier,Spectrum,3.666666666666667,Z-Score > 1.5
2025-07-08,Illinois,"Chicago, IL",AT&T,Comcast,11.333333333333332,Z-Score > 1.5
2025-07-08,Washington,"Seattle-Tacoma, WA",Comcast,T-Mobile FWA,4.666666666666666,Z-Score > 1.5
2025-07-08,New York,"New York, NY",T-Mobile FWA,Spectrum,11.0,Z-Score > 1.5
2025-07-08,Georgia,"Atlanta, GA",Spectrum,Comcast,5.333333333333334,Z-Score > 1.5
2025-07-08,Illinois,"Chicago, IL",Comcast,AT&T,24.666666666666664,Z-Score > 1.5
2025-07-08,Michigan,"Detroit, MI",AT&T,Spectrum,6.666666666666666,Z-Score > 1.5
2025-07-08,California,"San Francisco-Oakland-San Jose, CA",Comcast,T-Mobile FWA,6.333333333333333,Z-Score > 1.5
2025-07-08,Illinois,"Chicago, IL",Comcast,Spectrum,18.666666666666664,Z-Score > 1.5
2025-07-08,New York,"New York, NY",Spectrum,Comcast,10.0,Z-Score > 1.5
2025-07-08,Indiana,"Indianapolis, IN",AT&T,Comcast,6.666666666666666,Z-Score > 1.5
2025-07-08,California,"Los Angeles, CA",T-Mobile FWA,Comcast,4.333333333333334,Z-Score > 1.5
2025-07-08,New York,"New York, NY",Verizon,Spectrum,13.0,Z-Score > 1.5
2025-07-08,South Carolina,"Myrtle Beach-Florence, SC",Horry,Spectrum,3.666666666666667,Z-Score > 1.5
2025-07-08,Florida,"Miami-Ft. Lauderdale, FL",AT&T,Spectrum,3.666666666666667,Z-Score > 1.5
2025-07-08,New Jersey,"New York, NY",Comcast,Verizon,9.333333333333334,Z-Score > 1.5
2025-07-08,Colorado,"Colorado Springs-Pueblo, CO",Comcast,CenturyLink,5.333333333333333,Z-Score > 1.5
2025-07-08,Missouri,"St. Louis, MO",AT&T,Spectrum,13.666666666666668,Z-Score > 1.5
2025-07-08,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Spectrum,Comcast,4.666666666666667,Z-Score > 1.5
2025-07-08,Kansas,"Wichita-Hutchinson, KS Plus",T-Mobile FWA,Comcast,5.333333333333333,Z-Score > 1.5
2025-07-08,Georgia,"Atlanta, GA",Comcast,AT&T,12.333333333333336,Z-Score > 1.5
2025-07-08,Georgia,"Atlanta, GA",Comcast,T-Mobile FWA,3.0,Pct Increase > 30%
2025-07-08,New York,"New York, NY",Altice,Spectrum,9.0,Pct Increase > 30%
2025-07-08,California,"Los Angeles, CA",Spectrum,Cox Communications,4.666666666666666,Pct Increase > 30%
2025-07-08,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",Comcast,Spectrum,5.0,Pct Increase > 30%
2025-07-08,Massachusetts,"Boston, MA",Comcast,Verizon,13.333333333333334,Pct Increase > 30%
2025-07-08,New Jersey,"New York, NY",T-Mobile FWA,Comcast,5.333333333333333,Pct Increase > 30%
2025-07-08,Maryland,"Washington, DC",Verizon,Comcast,8.333333333333332,Pct Increase > 30%
2025-07-08,Texas,"Houston, TX",Verizon FWA,Comcast,6.333333333333333,Pct Increase > 30%
2025-07-08,Michigan,"Detroit, MI",Comcast,Spectrum,7.333333333333334,Pct Increase > 30%
2025-07-08,Tennessee,"Memphis, TN",Comcast,AT&T,6.666666666666667,Pct Increase > 30%
2025-07-08,Texas,"Dallas-Ft. Worth, TX",Spectrum,Comcast,7.333333333333334,Pct Increase > 30%
2025-07-08,Massachusetts,"Boston, MA",Comcast,Spectrum,8.0,Pct Increase > 30%
2025-07-08,Maine,"Portland-Auburn, ME",Consolidated,Spectrum,10.0,Pct Increase > 30%
2025-07-08,New York,"New York, NY",Spectrum,Altice,7.666666666666666,Pct Increase > 30%
2025-07-08,Virginia,"Washington, DC",Verizon,Comcast,6.0,Pct Increase > 30%
2025-07-08,New Jersey,"New York, NY",Comcast,Altice,5.0,Pct Increase > 30%
2025-07-08,Florida,"Jacksonville, FL",AT&T,Comcast,5.666666666666667,Pct Increase > 30%
2025-07-08,Texas,"Austin, TX",AT&T,Spectrum,3.0,Pct Increase > 30%
2025-07-08,North Carolina,"Charlotte, NC",T-Mobile FWA,Spectrum,5.0,Pct Increase > 30%
2025-07-08,Virginia,"Norfolk-Portsmouth-Newport News, VA",Cox Communications,Comcast,3.666666666666667,Pct Increase > 30%
2025-07-08,Alabama,"Birmingham, AL",Spectrum,AT&T,3.333333333333333,Pct Increase > 30%
2025-07-08,Illinois,"Chicago, IL",Comcast,T-Mobile FWA,5.333333333333333,Pct Increase > 30%
2025-07-08,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,4.0,Pct Increase > 30%
2025-07-08,Missouri,"St. Louis, MO",Spectrum,AT&T,3.0,Pct Increase > 30%
2025-07-08,New York,"New York, NY",Altice,Verizon,8.333333333333332,Pct Increase > 30%
2025-07-08,North Carolina,"Charlotte, NC",AT&T,Spectrum,4.0,Pct Increase > 30%
2025-07-09,Missouri,"Kansas City, MO",Google Fiber,Spectrum,9.0,Z-Score > 1.5
2025-07-09,New York,"New York, NY",Altice,Spectrum,19.333333333333332,Z-Score > 1.5
2025-07-09,Florida,"Tampa-St. Petersburg, FL",Spectrum,Altice,8.333333333333334,Z-Score > 1.5
2025-07-09,Illinois,"Chicago, IL",Verizon FWA,Comcast,12.0,Z-Score > 1.5
2025-07-09,North Carolina,"Greensboro-High Point-Winston Salem, NC",AT&T,Spectrum,7.666666666666666,Z-Score > 1.5
2025-07-09,Ohio,"Columbus, OH",AT&T,Spectrum,7.333333333333333,Z-Score > 1.5
2025-07-09,Ohio,"Cleveland-Akron, OH",AT&T,Spectrum,3.666666666666666,Z-Score > 1.5
2025-07-09,Minnesota,"Minneapolis-St. Paul, MN",Comcast,T-Mobile FWA,9.333333333333334,Z-Score > 1.5
2025-07-09,Tennessee,"Memphis, TN",Comcast,AT&T,11.333333333333334,Z-Score > 1.5
2025-07-09,New York,"New York, NY",T-Mobile FWA,Altice,9.666666666666668,Z-Score > 1.5
2025-07-09,Texas,"Houston, TX",Ezee Fiber,Comcast,5.333333333333334,Z-Score > 1.5
2025-07-09,Texas,"Houston, TX",Comcast,T-Mobile FWA,5.333333333333334,Z-Score > 1.5
2025-07-09,Illinois,"Chicago, IL",Comcast,Verizon FWA,9.333333333333334,Z-Score > 1.5
2025-07-09,California,"Los Angeles, CA",Frontier,Comcast,8.0,Z-Score > 1.5
2025-07-09,Maryland,"Washington, DC",Comcast,Verizon,10.0,Z-Score > 1.5
2025-07-09,Texas,"El Paso, TX",Spectrum,AT&T,7.0,Z-Score > 1.5
2025-07-09,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",T-Mobile FWA,Spectrum,7.666666666666666,Z-Score > 1.5
2025-07-09,California,"San Francisco-Oakland-San Jose, CA",T-Mobile FWA,Spectrum,9.333333333333332,Z-Score > 1.5
2025-07-09,Michigan,"Detroit, MI",Comcast,Spectrum,11.333333333333334,Z-Score > 1.5
2025-07-09,Texas,"Dallas-Ft. Worth, TX",AT&T,Spectrum,25.666666666666664,Z-Score > 1.5
2025-07-09,Virginia,"Norfolk-Portsmouth-Newport News, VA",Cox Communications,Verizon,6.333333333333333,Z-Score > 1.5
2025-07-09,Texas,"Dallas-Ft. Worth, TX",Frontier,Spectrum,3.0,Z-Score > 1.5
2025-07-09,Louisiana,"New Orleans, LA",AT&T,Cox Communications,7.333333333333334,Z-Score > 1.5
2025-07-09,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,16.666666666666668,Z-Score > 1.5
2025-07-09,Hawaii,"Honolulu, HI",Spectrum,Comcast,5.0,Z-Score > 1.5
2025-07-09,North Carolina,"Charlotte, NC",AT&T,Spectrum,15.0,Z-Score > 1.5
2025-07-09,Maine,"Portland-Auburn, ME",Consolidated,Spectrum,10.0,Z-Score > 1.5
2025-07-09,California,"Los Angeles, CA",Spectrum,Verizon FWA,8.333333333333332,Z-Score > 1.5
2025-07-09,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,11.666666666666668,Z-Score > 1.5
2025-07-09,Virginia,"Washington, DC",Verizon,Comcast,16.333333333333332,Z-Score > 1.5
2025-07-09,Kansas,"Wichita-Hutchinson, KS Plus",T-Mobile FWA,Spectrum,3.666666666666667,Z-Score > 1.5
2025-07-09,Indiana,"Indianapolis, IN",Comcast,AT&T,3.666666666666666,Z-Score > 1.5
2025-07-09,California,"San Francisco-Oakland-San Jose, CA",Comcast,AT&T,8.0,Z-Score > 1.5
2025-07-09,Wisconsin,"Milwaukee, WI",Spectrum,AT&T,8.0,Z-Score > 1.5
2025-07-09,Missouri,"St. Louis, MO",AT&T,Spectrum,14.0,Z-Score > 1.5
2025-07-09,Ohio,"Cleveland-Akron, OH",Spectrum,AT&T,3.333333333333334,Z-Score > 1.5
2025-07-09,New York,"New York, NY",Spectrum,Comcast,10.666666666666666,Z-Score > 1.5
2025-07-09,Florida,"Miami-Ft. Lauderdale, FL",AT&T,Comcast,9.666666666666664,Z-Score > 1.5
2025-07-09,Florida,"Orlando-Daytona Beach-Melbourne, FL",CenturyLink,Spectrum,5.333333333333334,Z-Score > 1.5
2025-07-09,Michigan,"Detroit, MI",Spectrum,Comcast,6.333333333333333,Z-Score > 1.5
2025-07-09,Florida,"Miami-Ft. Lauderdale, FL",AT&T,Spectrum,6.333333333333333,Z-Score > 1.5
2025-07-09,California,"San Francisco-Oakland-San Jose, CA",Comcast,T-Mobile FWA,5.0,Z-Score > 1.5
2025-07-09,Minnesota,"Minneapolis-St. Paul, MN",Comcast,CenturyLink,7.333333333333333,Z-Score > 1.5
2025-07-09,New Jersey,"New York, NY",Comcast,Spectrum,8.333333333333334,Z-Score > 1.5
2025-07-09,Illinois,"Chicago, IL",Comcast,AT&T,17.0,Z-Score > 1.5
2025-07-09,Maryland,"Baltimore, MD",Verizon,Comcast,3.666666666666666,Z-Score > 1.5
2025-07-09,Oklahoma,"Oklahoma City, OK",AT&T,Cox Communications,2.666666666666667,Z-Score > 1.5
2025-07-09,Florida,"Tampa-St. Petersburg, FL",Frontier,Comcast,3.0,Z-Score > 1.5
2025-07-09,California,"Los Angeles, CA",Verizon FWA,Comcast,5.333333333333334,Z-Score > 1.5
